date,electricity_demand_AT,electricity_demand_BA,electricity_demand_BE,electricity_demand_BG,electricity_demand_CH,electricity_demand_CY,electricity_demand_CZ,electricity_demand_DE,electricity_demand_DK,electricity_demand_EE,electricity_demand_EL,electricity_demand_ES,electricity_demand_FI,electricity_demand_FR,electricity_demand_HR,electricity_demand_HU,electricity_demand_IE,electricity_demand_IT,electricity_demand_LT,electricity_demand_LU,electricity_demand_LV,electricity_demand_ME,electricity_demand_MK,electricity_demand_NL,electricity_demand_NO,electricity_demand_PL,electricity_demand_PT,electricity_demand_RO,electricity_demand_RS,electricity_demand_SE,electricity_demand_SI,electricity_demand_SK,irradiance_AL,irradiance_AT,irradiance_BA,irradiance_BE,irradiance_BG,irradiance_CH,irradiance_CY,irradiance_CZ,irradiance_DE,irradiance_DK,irradiance_EE,irradiance_EL,irradiance_ES,irradiance_FI,irradiance_FR,irradiance_HR,irradiance_HU,irradiance_IE,irradiance_IS,irradiance_IT,irradiance_LT,irradiance_LU,irradiance_LV,irradiance_ME,irradiance_MK,irradiance_NL,irradiance_NO,irradiance_PL,irradiance_PT,irradiance_RO,irradiance_RS,irradiance_SE,irradiance_SI,irradiance_SK,irradiance_TR,air_temp_AL,air_temp_AT,air_temp_BA,air_temp_BE,air_temp_BG,air_temp_CH,air_temp_CY,air_temp_CZ,air_temp_DE,air_temp_DK,air_temp_EE,air_temp_EL,air_temp_ES,air_temp_FI,air_temp_FR,air_temp_HR,air_temp_HU,air_temp_IE,air_temp_IS,air_temp_IT,air_temp_LT,air_temp_LU,air_temp_LV,air_temp_ME,air_temp_MK,air_temp_NL,air_temp_NO,air_temp_PL,air_temp_PT,air_temp_RO,air_temp_RS,air_temp_SE,air_temp_SI,air_temp_SK,air_temp_TR,price_mwh_eur_DAM,wind_power_onshore_AT,wind_power_onshore_BA,wind_power_onshore_BE,wind_power_onshore_BG,wind_power_onshore_CH,wind_power_onshore_CY,wind_power_onshore_CZ,wind_power_onshore_DE,wind_power_onshore_DK,wind_power_onshore_EE,wind_power_onshore_EL,wind_power_onshore_ES,wind_power_onshore_FI,wind_power_onshore_FR,wind_power_onshore_HR,wind_power_onshore_HU,wind_power_onshore_IE,wind_power_onshore_IS,wind_power_onshore_IT,wind_power_onshore_LT,wind_power_onshore_LU,wind_power_onshore_LV,wind_power_onshore_ME,wind_power_onshore_MK,wind_power_onshore_NL,wind_power_onshore_NO,wind_power_onshore_PL,wind_power_onshore_PT,wind_power_onshore_RO,wind_power_onshore_RS,wind_power_onshore_SE,wind_power_onshore_SI,wind_power_onshore_SK,hydropower_reservoir_AT,hydropower_reservoir_CH,hydropower_reservoir_DE,hydropower_reservoir_ES,hydropower_reservoir_FR,hydropower_reservoir_IT,hydropower_reservoir_NO,hydropower_reservoir_PT,hydropower_reservoir_RO,hydropower_reservoir_SE,hydropower_reservoir_SK,river_hydropower_AT,river_hydropower_CH,river_hydropower_DE,river_hydropower_ES,river_hydropower_FI,river_hydropower_FR,river_hydropower_IT,river_hydropower_NO,river_hydropower_PT,river_hydropower_RO,river_hydropower_SK,time_series
2023-10-31,200006,32365.8,239140.8,88313,175766.5,12184.8,180167.3,1353950.5,102539.5,24518.3,123037.2,646678.7,258674,1255100.1,44432,109692.6,74280.4,867739.5,30514.7,16979.6,21123.6,8094,19177.9,324419.6,420793.2,416095.6,132120.5,143539.6,96825.4,438939,27604.8,77585.6,117.89452045833333,29.48691028125,66.05228245833334,41.128104215,129.87412931333333,55.062535301666664,108.0495715,39.249817674166664,40.07421423538875,18.782493508333335,12.901755432500002,143.73869123458334,93.59156410925,15.567988704166666,75.10573023024959,72.4943668875,56.19054920833333,40.4654983836875,27.640663194166667,101.3936999375,23.188217762500003,48.008352870833335,21.041474104166667,60.56470409166667,128.62566270833335,49.112055327916664,26.6992752825,25.8364843125,89.27810551547499,112.27097407708334,96.50531841666667,18.243008253333333,48.841510400000004,31.894769854166668,142.72625772333333,287.7471370833333,280.62292916666667,288.2576375,283.26883875,288.28731666666664,277.66146791666665,296.78044875,284.12354958333333,283.1097520833334,278.29597958333335,279.3440120833333,289.70631375,284.18907333333334,267.81962708333333,284.47371375,289.12565375,288.01876375,282.43685416666665,269.1788966666667,288.32400583333333,283.9744895833333,282.84397083333334,282.7373504166667,285.4098891666667,286.85250375,283.94452666666666,267.99357833333335,285.9464041666667,286.5376395833333,287.9690841666667,288.6574983333333,268.6846716666667,285.2274870833333,285.16373916666663,288.72471875,105.86,19164.756923391,492.7826906835,30564.235956072,1973.6386510841999,183.84801480000002,94.68313666160999,4556.712025314,745187.98207244,56319.467375094006,5030.2027457,1442.56785220965,82292.819051211,17349.162322445998,159022.28722010402,6098.6982900415,4596.06770385,32052.771604926602,5.3388740112,61210.716520074806,2463.9913528780003,1226.442627592,2176.1144168,194.7307716804,3808.0144613932002,54227.347129135,20302.86314337,57482.14011670901,81.835694,48963.33404889,48.242181754,25.99385775,35650.35781425258,131763.549769724,10706.3,31677.7,2229.83,67590.45,45966.82,15721.5,419119.32,14954.95,13707.71,192265.12,496.25,70102.21,4241.77,43583.7,21561.63,38416.72,125503.45,67237.38,27261.65,20946.01,15259.33,11227.27,1
2023-11-01,160802.2,32316.2,225477.1,90833.3,180581.7,11750.2,179665.3,1439976.3,102561.2,24297.7,126071.1,575152.9,258816.3,1161038.7,36695.6,93271.8,76321.4,689090.4,27366.4,13444.6,21222.8,8033.5,19397.6,327076.3,423200.6,341083,121486,144469,100481.2,442903.1,30573.9,70280.3,108.13390349999999,104.73196579416667,115.06338620833333,49.83805622083333,118.75210701958333,82.6330128125,135.30499312499998,75.21484356666666,60.183269205816664,28.47637681666667,11.118455679166667,117.90194827166665,88.48393882770831,9.17304664775,61.73448604115646,104.7627843125,102.14214675,46.958015204166664,24.733591052381254,73.26333278833333,21.71994810833333,54.894761559166675,16.636357733333334,111.63317912500001,115.39500483333335,43.52790614483333,24.691751016666668,53.35738424583334,84.76759876442375,84.247482513625,108.50081131249999,21.037811185,82.10235403333333,78.37643639166667,135.99055958608332,288.1765320833333,279.38393583333334,284.443605,284.61002041666666,288.20498375,275.4983329166667,296.44344875,283.0124416666667,283.45797541666667,278.41506208333334,280.69825375,291.09995458333333,286.1973845833333,268.99452625,284.103885,284.74721,284.6018066666667,282.12426791666667,270.13455833333336,285.33319083333333,281.2274254166667,283.45022708333335,281.14800583333334,283.93518666666665,287.43015541666665,285.19458541666665,268.04114791666666,281.64415916666667,289.03818458333336,284.5996508333333,285.19847583333336,269.02179083333334,281.61614541666665,282.6583483333333,288.2705070833333,61.50,7213.295310738,28.1659182298,48156.814012944,2752.8571483531,79.1254113375,93.971066677837,1954.427907585,572593.05533624,61514.778830890005,5752.3563296,1442.65286748675,302604.51204214897,26154.119168261997,230223.067887015,852.77702797716,2367.122667525,50668.936023871,16.979594844,10430.2683589884,1341.4026112886002,1568.937264134,1597.37973402,2.6104531859033995,117.46937914519201,113534.528374096,16204.048923570399,26845.138720003,390.68475225,35065.685046327,11.7193610716,24.13064265,8783.610709946559,57503.2372640438,10762.12,32048.31,2378.79,68399.06,46634.89,16167.61,413635.34,16147.08,13522.84,196504.2,494.08,70883.15,4427.35,43379.46,21260.47,39073.05,130190.12,67682.21,27350.77,21118.71,15653.5,11048.13,1
2023-11-02,199988.9,32484.8,238635.6,92512.4,179730.4,11418.2,181111.7,1561801,102131.8,24315.2,125288.2,674569.5,256058.7,1350222.5,43757.9,109572.5,76630,870291.3,30374.4,16854.6,21252.5,8147,19670.9,330442.6,415351,416568.3,134567.2,148681.1,101507.5,435686.1,36190,77262,87.83127770833333,62.90510132666666,109.20023495833334,54.630023872500004,64.40015418729166,20.503794011666667,158.05502779166667,60.14165755833333,35.759875123327085,27.128899229166667,27.083903679166667,101.28268151166667,79.84032043945832,17.198789118125,56.591441312499995,89.28666488333333,100.05637794583333,52.42287076154167,17.6226083299125,63.210730535,57.848633525,57.30331733625,35.49753682083333,83.58283841666666,89.04879116666666,45.67982669625,15.02296978375,73.14891557666667,80.999429642,85.67932677625,108.20544686250001,14.287126702916666,51.48630470416666,85.40496897916667,112.076842125125,286.92369375,280.67443541666665,286.2558925,283.74080125,285.0901529166667,276.72359875,295.1242375,282.80393250000003,282.94059625,283.42273916666664,277.27086,289.56526625,285.7179741666667,269.90643458333335,283.31330541666665,287.69335708333335,286.1092195833333,280.709435,272.21209,286.78818375,279.2051754166667,283.03416,277.7788083333333,283.8912433333333,285.93905416666666,284.41253416666666,269.9916620833333,283.1354225,287.30494458333334,282.64720833333337,286.35056208333333,271.19078583333334,284.87391583333334,283.8545216666667,287.37319958333336,63.66,19173.6127968788,345.462158729,49106.385342924004,911.7536844931,142.1637474,117.54983260386,3672.865529262,902405.01467195,93507.765832712,2326.51343085,1596.49985611,465566.564860202,10342.1222738595,266795.760742273,6112.2606103702,4404.18925492,38417.538094925,42.909587784,78704.8040452848,1360.9625754554,1876.8683077,937.43946668,89.2765122515,871.944147393336,133638.233282377,43997.835034195996,51510.211631867,553.330768,28170.448569097,32.8155789416,26.97359814,67470.619762864,197447.972009324,11858.04,32551.08,2428.03,74220.03,47821.06,20182.56,381187.2,16182.95,13548.97,190854.16,526.64,79889.41,4851.04,43115.05,23307.07,39366.16,135208.82,87793.32,28201.6,24745.18,14623.08,10943.08,1
2023-11-03,189567.9,32437,242965.6,94899.6,179605.7,11220.3,179058.1,1577269.7,97672.7,23809.3,124936.5,681911.3,259335.6,1408659.2,44772.3,114955.9,75560.3,892312.6,30988.5,17463.4,20953.8,8266.1,19476.8,326725.3,407671.1,440557.7,138494.3,144868.4,103734.3,404655.4,37617.3,79582.8,51.37072070833333,23.383298167916667,68.08542925,64.99669865833333,79.63558975041667,64.87394515208334,156.913123375,14.074537989166666,44.0099093987125,30.9630183,38.546299704166664,109.09338263583334,91.05922976,13.342647286041666,70.9645619875,72.65693737083333,41.830711820833336,64.68237519712916,16.131659708333334,89.05130304291667,44.63729129166666,68.42375735416667,44.00583985,31.556857750000002,81.55371881250001,52.51574907208334,11.362793514958334,26.590102613750002,81.8405502885,65.20894254966667,57.66192001666667,9.393422153333333,53.305562501249995,19.872480466666666,101.64296827825,288.7758216666667,276.8139004166667,286.96542500000004,281.39705791666665,287.4391141666667,274.18162624999997,294.84598416666665,280.47923875,280.9409083333333,282.86927083333336,279.19016125,290.99643291666666,283.22462291666665,269.031315,280.6847575,287.11970375000004,285.88870833333334,281.3215083333333,272.57640875,285.20908833333334,281.940655,280.052925,280.44346958333335,285.8748708333333,287.8105120833333,282.77068125,271.16844208333333,283.79443875,286.18846833333333,285.6290216666667,287.51261791666667,272.7765125,283.42606958333334,282.90803625,287.04434541666666,60.18,9087.3462629575,768.063883857,48773.84059002,5405.552045658,89.5517442,94.50595448246,2552.4192072972,636359.32736406,88951.05704716001,6342.3473562,9072.9602803025,391460.41493860696,14246.068068603,191051.760828929,8445.2486010893,6006.25433051,32888.485235903,38.831860559999996,94850.474852282,2915.954776787,1321.5348684340001,2647.71858934,448.499789965,21481.355761616,134996.238976283,47135.710442368,53570.037284230006,397.5110045,67077.07804792,65.70746078,31.97471253,60964.6763724643,209785.73274483898,12149.67,30419,2428.36,74391.19,57482.93,19772.46,376905.27,16434.54,14124.57,179838.84,659.07,81622.86,4315.53,42587.66,23639.45,38957.08,137812.87,96095.63,29655.5,25279.9,14776.88,11510.36,1
2023-11-04,174773.8,32746.9,222001.4,90039.6,164650.4,10287.7,156242.6,1339266.4,84802.7,21267.7,120049,609268.5,226247.5,1294469.1,41345.4,104889.3,70549.8,762671.5,28370.8,16302.8,18773.4,8150.3,19768.3,289722.9,383609.6,396391.3,123012.1,134746.3,101530,383134.9,34045.3,73358.2,68.2213647375,95.990876395,98.03376333333334,19.790902644583333,43.28645419025,55.895930910125,158.15441591666666,82.48027731916666,52.911936958333335,31.943462704166667,11.248156576249999,75.681120705,65.63016522720834,7.094464386125,39.57769,83.28397469166667,69.68063929166667,28.1822157875,18.614704466666666,98.97154020458333,20.588970433333333,20.44233828375,17.70906839583333,76.358560825,45.994086941666666,30.388221752583334,13.649660353958334,54.73681843333333,57.50546805189583,43.52067417720833,67.78429074583333,7.534194308083333,76.25411345416667,67.668682175,131.9083064847,284.06986958333334,275.69976833333334,282.70023083333336,281.92170500000003,287.1455125,273.3140558333333,294.34328666666664,279.70817791666667,280.71854625,281.76435208333334,281.26330708333336,289.56734625,285.67706,271.4878908333333,282.63404583333335,283.39477416666665,282.12613166666665,280.58984291666667,273.8569929166667,283.49833708333335,281.8596025,280.95959583333337,281.73267500000003,281.47480375000004,283.78455583333334,282.40613833333333,271.59044166666666,281.13467625,288.0227675,284.63551958333335,283.88208625,273.06142374999996,280.63624625,279.83847083333336,287.97974958333333,26.57,11155.294093398099,136.772760554312,49150.943395008006,5611.694501666,219.540407325,6.567477761340519,3538.891500726,906495.7207086,75118.461892166,6809.7117665000005,12528.47886685,439605.35386733,36460.965894290995,272268.814508082,2095.97530173603,1393.1380514954,40918.620655187,48.833311608,61381.612072456,2150.136146454,1820.001933964,2339.98909626,66.4645140845,4159.446480824,131911.447494872,40207.94860610399,41948.410554731,550.781166,32822.510593575,13.2843676524,35.94565935,18514.227756017142,47163.38636728079,12042.37,31300.81,2260.53,78006.91,50227.77,20064.44,380265.11,16764.32,13246.32,175325.13,598,76006.62,4155.51,42041.28,24380.39,39005.7,137568.46,101175.49,29664.87,28309.73,16128.47,10884.8,1
2023-11-05,157356.3,31587.4,209572,86779.2,154167,9587.1,153121.8,1213411.1,83028.2,20278.4,106931.3,549951.5,225094,1186595.9,39190.1,100790.7,66674.8,667490.3,27295.2,14526,17969,8554.5,20912.1,271588.5,370690.9,355428.4,111931.4,123442.6,98467.6,368733.8,32256.2,71271.6,75.83637991666667,85.33827104070832,62.41797327916667,42.794387522499996,122.94055729583334,68.67633786166667,162.04534420833332,55.84072809083333,39.44256625,23.34619356916667,36.030622811250005,117.55637284166666,114.255308658875,6.615351701458334,72.09039183333333,69.34226067499999,40.61710625,58.83624065,10.949170995833335,109.2921749,33.1468880875,25.460831669624998,39.97335088333333,35.255529420833334,104.02603227083334,36.12439941258334,14.972473587708334,37.60364343333333,102.20517058485416,81.93354365325,79.13102924166667,11.569422489416667,69.17233603416666,15.774086627083333,132.830246841925,287.08654583333333,278.6439825,286.4497445833333,282.8767175,286.19954916666666,276.71814708333335,294.62632333333335,281.97886958333333,282.59948041666667,281.8690741666667,279.9313804166667,289.02649333333335,284.1616720833333,274.87665375,283.70903375,287.64872375,284.0374395833333,281.26185625,272.8019933333333,286.63384708333336,279.87209916666666,281.98497541666666,280.19631791666666,284.58142,285.1350141666667,283.3896825,272.95855666666665,281.52385291666667,285.55481375,284.28632375,286.16349541666665,274.41975833333333,283.76635375,281.00376124999997,287.8909175,30.86,11879.797519476899,796.964274733,48353.9448483,5088.8364144745,512.61489675,13.145055489247149,5525.435742708,1011274.98135776,40296.285928437,1536.60280192,12476.63863255,298513.56592554797,15925.1350618377,276962.149095849,9653.201816258,5209.23869025,39998.331903112005,51.916523304,105205.098329856,1108.274737622,1877.137727814,802.50585426,482.22778654,17233.237947504,105896.97661538601,24878.874147537997,45991.54816711,224.8599115,67198.33660925,66.063155912,14.923571583,52519.475113304,116558.633217122,12210.1,30540.09,2118.78,78115.38,47033.6,20376.26,387299.25,16921.19,12723.48,190278.48,635.12,78496.93,3692.86,41473.45,23838.54,38895.02,135457.61,98670.66,29660.97,30168.53,16355.04,11236.24,1
2023-11-06,202195.1,32660.7,246533.4,93404.1,177506.1,11076.4,182110.9,1561472.1,98699.8,23430.3,121521.7,672392.5,246233.7,1383188.1,44007.9,112459.8,75772.5,867790,31496.2,17573.4,21196.2,8105.7,19500.6,326046.4,401411.7,428100.6,132550.9,143899.7,102725.2,415421.7,37095.9,79015.6,105.38195524999999,95.78060934,102.99808462499999,52.69982160125,115.81875937766667,93.77906235225,157.40149708333334,65.13931858708334,59.64953460416667,41.8552066375,9.407577538333333,124.86545004708334,122.91213274279166,5.30227211265,77.1328717,92.3233486875,94.87083372916668,55.36805197500001,14.406097837499999,112.31297787208335,18.492584933333333,41.46862565833333,14.756402660416668,88.12630233333333,115.84982609583334,50.374492798554165,16.170321116220833,45.22285165333333,114.48403802626666,97.81226764804165,105.24482409583334,12.509895940125,84.64890124833333,84.43424494583333,117.20871136592916,287.6109070833333,278.1687079166667,285.11442166666666,282.1632220833333,287.90222416666666,275.2714291666667,294.89983666666666,282.09548958333335,282.6329075,282.15765875,280.67949458333334,290.7992758333333,282.10703625,275.15660333333335,282.30053416666664,286.52080875,284.46515875,281.4403658333334,271.9098891666667,285.5147141666667,281.80885333333333,281.32619958333333,281.13275166666665,284.14504166666666,286.96472666666665,282.92558541666665,272.80178416666666,283.14554458333333,283.19620249999997,284.82513708333335,286.12592208333336,274.61393833333335,283.17484541666664,282.19717125,287.69217125,72.20,7222.2348962352,154.7519808694,47431.908956796,2218.7399890359998,144.711353475,222.33946401232,5076.339213102,1034104.0810985,50684.366902554,812.68809438,3108.5290048725,121094.292972767,4417.4932431957,193341.10284118002,1798.8206715765,2226.5812947,62539.049801723006,28.460347296,30880.0962861648,1375.9764681306,1662.41737053,398.810767624,41.88494165,760.63399635416,132978.96825701202,4137.1354607128005,64627.473093132,74.266687825,48396.592369032,10.332996492,4.555844241,10761.5341141137,94704.2820810136,12201.03,29110.62,2091.63,77299.95,55785.68,21431.07,395013.67,20770.09,13204.56,197201.07,603.02,78278.34,4410.13,40970,23573.02,38968.54,135789.67,99765.73,29686.17,29990.12,16740.89,11226.74,1
2023-11-07,207321.3,33388.8,254358.3,94583.7,180418.8,11144,184206.4,1599950.8,100517.6,23492.7,121460.8,703046.2,245422.6,1447109.7,45259,115837.9,77024.2,911679.7,31556.6,18261.4,21001.4,8339.4,19871.4,330906.8,406338.1,440075.1,138789.2,148029.5,105046.9,415489.4,38454.4,80781.6,110.39814925,76.87154780125,52.9276023125,47.82742825016667,116.52036535891666,84.96646927583333,152.09612275,76.1575070085,50.16376541666667,39.2409694625,17.975886218333333,137.94692493833335,117.15516451120833,5.8871860529125,79.13854023750001,49.15809189583334,73.326768425,60.86232704583333,18.3307039125,85.88790339666667,33.19093102916667,52.175855670833336,23.95204624375,57.262442016666675,123.75509251250001,47.020619083827505,17.755725678983335,63.995412371666674,96.87436676269583,91.16459762681251,93.65519053333333,13.799987675125001,70.64976108208333,58.90620417083333,134.94310492363334,286.0778720833333,277.55093708333334,284.63133708333334,281.38601625,286.21634416666666,273.87387958333335,294.43007666666665,281.0372770833333,281.30363666666665,281.59250541666665,280.90540416666664,288.4665166666667,280.7601404166667,274.79585291666666,281.00572125,285.09088625,284.024565,281.68893333333335,270.4455345833333,284.71086291666666,281.53878833333334,280.3572745833333,281.3983325,283.93833666666666,284.32871,282.4820045833333,272.07038958333334,281.90888583333333,283.41451375,283.44681041666666,285.4339475,273.92039458333335,281.5046829166667,280.77070375,286.659145,100.86,2934.073823524145,104.0223550291,42008.01841782,571.63156026221,83.114313375,22.627530082680202,2193.2047075739997,735692.1789491,50133.148584288,2735.3463304,455.8734808311,80881.6885865647,3024.1105771635,119716.59363874,997.7603787294,833.547094884,41343.068082657,8.968154858399998,14162.661483524402,1947.241330388,1421.328724748,1645.43362332,106.75501146,431.02824473978677,119928.996386882,3381.9401607791997,35670.36128733,52.968546525,13024.557617460001,14.5771458352,6.049413222,3182.15140356626,10519.63342492346,12195.46,29403.85,1886.13,75417.67,56551.36,21081.39,387366.57,21108.68,13521.96,193172.8,613.06,77479.8,4755.36,41231.15,23657.48,39016.84,136093.2,99459.27,29952.42,30221.8,16831.21,11265.15,1
2023-11-08,208692.4,33778,256888,98457.3,183067.1,10968,187261.1,1610186.9,100950.3,23563.4,122285.9,706429.1,248773.3,1467682.6,45095.5,116999.5,77862.4,916882,31690.7,18183.4,21155.9,8600.5,21003.7,333295.7,412371.8,445659.2,141574.8,149390.5,110626,418969.6,38839.9,81423.2,27.686448591666664,96.75664750008333,79.01998946666667,48.64215984091666,64.0647450795,106.92879977541666,151.63131966666666,49.665572173083326,55.20133327083334,38.37561534708333,21.030509563333332,114.10577252566667,98.8397582021875,7.407967256524375,74.42449056666666,97.72572303333334,85.02906887916667,55.11114444583333,15.3664999,99.54722740208332,36.3089966,54.397890775,23.751791725,32.72802789166666,41.1534662125,44.24988523333334,19.306798849821252,48.21704975541667,55.14026252654167,51.659077865625,45.76180784583334,11.109117741345834,96.53962324833333,59.62600375916667,143.42075918998418,284.50398083333334,275.75970666666666,282.07272541666663,281.55318458333335,285.05307583333337,272.0511470833333,294.24333083333335,279.4627325,280.75953541666667,281.61418833333335,279.7290433333333,288.56721875,282.22687375,273.09518958333337,281.72928041666665,282.9358554166667,282.1426608333333,280.9572708333333,273.1593529166667,282.6737954166667,280.3081608333333,280.7333120833333,280.5138325,282.28013541666667,283.01642625,282.4313583333333,270.86916625,280.58092958333333,285.12161875,283.01533458333336,282.7818991666667,273.6468879166667,280.0428529166667,279.77445,285.5899529166667,89.99,10444.1857416569,20.580701945463,47690.504123808,3522.3820850349,49.062393885,16.1565966827472,3082.442622318,851175.93208784,57308.66312248,1495.8453746,2515.4503527685,99719.9790589355,7007.908452705,173822.078829672,620.5153569615,2365.6344936,67379.486587358,36.930596856,9359.7584304322,884.950676103,1558.824410418,879.97386906,18.78661034646,2273.6359767868,130190.623162835,11891.94449496,30881.692996821002,140.38775205,48265.221995005,13.919296237600001,4.83449451,2389.172207107342,46957.7620465714,11890.41,27586.7,1845.43,74810.51,56969.28,19347.66,389981.4,21699.19,13918.3,196261.56,614.36,77562.34,4283.61,41042.43,24571.05,39247.29,136187.76,98046.59,30752.39,31588.33,17993.42,11529.06,1
2023-11-09,211686.6,34091.7,258010.8,100121.1,184746.6,11345.5,187698.8,1614736,102196.9,23657.1,124671.9,703252.3,252691.1,1488340.9,45690,117753.5,78662.8,923282.2,31930.1,18620.7,21321.5,8583.1,21446.4,333139.4,409713.8,445680.1,139204.5,153403.2,112932.2,416647.4,39304.8,81438.1,127.64552679166667,81.59991657249999,113.79493172500001,40.69371083609583,117.90245410363751,42.80629770191666,121.55283804166667,72.60307279033333,28.653341004166666,17.972291517916666,18.339100716125,111.248012005625,93.64973349225,8.141981113158334,49.409114325,92.09979135833333,95.15248067499999,43.98327609583333,15.509640837500001,80.87795203891666,29.389950847916666,25.318783595,21.0209398825,125.46443890416667,122.11329564166665,47.39516289666667,12.967777730308333,59.89921222895833,110.94510734076665,93.1133663836125,110.36754475416666,6.619569829872083,70.80415400083334,79.15914025583332,114.24869898339101,282.47499125,275.2257975,279.7122933333333,281.54873416666663,281.17254541666665,273.5527320833333,293.99764541666667,278.61829041666664,280.7589525,281.08482583333335,279.6278475,286.63685458333333,284.2546766666667,271.3624975,282.09002541666666,281.8528783333333,280.92698291666665,279.76077458333333,272.84995083333337,282.19399749999997,280.1719025,280.71862166666665,279.9122066666667,278.85816041666664,280.5000929166667,282.57368541666665,271.37962583333336,280.39718458333334,286.3674379166667,279.80599416666666,279.84631083333335,274.08921333333336,280.23729541666665,278.84878875,284.7784804166667,97.12,6254.8305803373,50.74940824237,42091.482040608,1802.80946841012,167.727391425,40.48092572992547,2869.9638459,843169.58075796,32763.394384182,2179.077141,2072.92830228,147239.680068713,5313.3394849326,223487.71956147,2086.0058869649997,3466.35873262,65079.725934377006,27.822524616,13339.606865319602,1270.963961658,1770.634688424,952.87062404,7.01946925721,716.3656970012844,101233.17768547201,20376.308921652,44488.686736692005,99.363646675,19470.595810214,16.664188606,13.518985305,31947.5393742694,121820.34249181469,12320.64,29685.16,1889.12,75310.52,63307.66,19641.28,393980.38,22003.06,14624.47,186003.42,632.06,75276.17,4387.08,40433.12,26140.66,39826.44,136009.48,99731.28,30854.19,31679.37,17982.01,11685.27,1
2023-11-10,206673.5,34449.5,253380.6,102883,181257.6,11107.1,186082.3,1594026,98627.6,23621.3,128586.7,696920.7,253233.4,1474436.4,46511.6,118330.8,76970.6,912223,31688.1,19160.7,21179.9,8864.3,22164.8,333266.8,409695.7,417107.2,140844.4,152231.8,115596.6,418913.7,39383.9,81646.8,28.692878500000003,46.226131179058335,30.893617875,36.54338621952083,84.92379925672499,56.6149630745875,136.69177233333332,42.60383166160417,48.355918,27.352899842916667,12.649048202208334,64.1414084875,87.44982077958333,5.8022793279125,63.67082625416666,26.302283602916663,41.0740574275,57.90012911666667,15.865836158333332,70.19925401249999,32.29873707916666,38.6609231375,24.822721902500003,22.93551205,29.55728979,30.939408132083333,12.49764509525,47.694233751666665,69.35543267936667,82.31188984625416,51.68990556416667,8.954329905720833,30.878688319179165,32.82939794166666,115.68480685170304,282.74635541666663,277.034175,281.18801708333336,280.17847625,281.49126375,274.123565,294.28943458333333,279.26412125,280.1466879166667,280.25170833333334,279.4782925,285.3796375,284.68754041666665,271.82990958333335,281.5818033333333,282.67931125,281.31852583333335,280.97729083333337,268.78377666666665,283.39497416666666,279.26775541666666,279.49482374999997,279.15781791666666,280.03089458333335,280.987375,280.7237329166667,270.95792375,280.9576025,286.6670795833333,280.127745,281.34536375,272.34354041666666,281.4032466666667,279.645905,284.66445500000003,96.25,3862.4291925933,120.19543153299999,42239.34440544,2252.1483665289998,209.10549509999998,28.77008274066763,1764.0035176986,650451.50112773,35685.997343920004,4288.5940485,2316.4697936225,174114.037609904,10842.481090764,235761.457121393,1786.3300331876999,2230.824582728,47616.525906840005,2.8083444551999994,42641.886239217005,1735.982165229,1741.502231682,1691.33489526,126.973003526,6281.520087696,95563.549958606,23333.436104924,32674.457104863002,110.1686735,51809.76417553,47.978017568,16.98897693,6118.476981840979,70410.6123576284,12877.12,28567.12,1957.51,74247.89,62877.41,22318.56,409378.8,22291.13,15046.1,191009.31,706.4,75576.75,4395.3,40318.47,26744.6,39586,136716.7,104352.2,31077.84,31682.82,18537.23,11742.95,1
