universal_time,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,BHI,DHI,BNI,Reliability,Altitude,Latitude,Longitude,date
2022-04-17T00:00:00.0/2022-04-18T00:00:00.0,8969.3594,6713.9785,5468.4531,1245.5251,9706.2012,5899.8560,3743.8589,2155.9971,6730.6372,0.9802,,,,17/04/2022/
2022-04-18T00:00:00.0/2022-04-19T00:00:00.0,9042.1943,6714.8745,5317.6045,1397.2701,9427.5801,3389.9104,746.1962,2643.7141,1497.3091,0.9788,,,,18/04/2022/
2022-04-19T00:00:00.0/2022-04-20T00:00:00.0,9114.3145,6737.3096,5253.0586,1484.2511,9297.8809,4451.1953,2131.3140,2319.8811,3717.0337,0.9778,,,,19/04/2022/
2022-04-20T00:00:00.0/2022-04-21T00:00:00.0,9185.7686,6760.7935,5248.8271,1511.9666,9306.3037,4363.8730,2013.7241,2350.1487,4788.2339,0.9767,,,,20/04/2022/
2022-04-21T00:00:00.0/2022-04-22T00:00:00.0,9256.4668,6903.5513,5631.8115,1271.7399,9817.4268,3269.5732,443.5345,2826.0388,1140.9564,0.9753,,,,21/04/2022/
2022-04-22T00:00:00.0/2022-04-23T00:00:00.0,9326.4678,6588.7910,4634.2090,1954.5822,7904.1543,2046.8580,135.0063,1911.8518,587.2267,0.9740,,,,22/04/2022/
2022-04-23T00:00:00.0/2022-04-24T00:00:00.0,9395.6699,7136.1826,5970.4448,1165.7377,10360.8311,7105.7222,5912.1592,1193.5626,10172.8086,0.9729,,,,23/04/2022/
2022-04-24T00:00:00.0/2022-04-25T00:00:00.0,9464.1416,6840.1807,5333.8486,1506.3320,9134.3311,2441.8303,650.5591,1791.2712,1669.5294,0.9715,,,,24/04/2022/
2022-04-25T00:00:00.0/2022-04-26T00:00:00.0,9531.8076,7047.8237,5810.9043,1236.9193,9891.0869,1527.7902,13.3680,1514.4222,80.1057,0.9806,,,,25/04/2022/
2022-04-26T00:00:00.0/2022-04-27T00:00:00.0,9598.6182,7034.3364,5446.5947,1587.7417,9212.9561,6357.5410,4001.4099,2356.1311,6516.6299,0.9799,,,,26/04/2022/
2022-04-27T00:00:00.0/2022-04-28T00:00:00.0,9664.6504,7105.6748,5515.0981,1590.5767,9192.7998,4273.0264,1678.9595,2594.0671,2960.5825,0.9788,,,,27/04/2022/
2022-04-28T00:00:00.0/2022-04-29T00:00:00.0,9729.8115,6994.4385,5027.0703,1967.3680,8327.7773,6135.2222,3500.3938,2634.8284,5711.9590,0.9774,,,,28/04/2022/
2022-04-29T00:00:00.0/2022-04-30T00:00:00.0,9794.1270,7123.6191,5244.4551,1879.1641,8688.8525,6035.1367,2802.6428,3232.4939,4957.3599,0.9760,,,,29/04/2022/
2022-04-30T00:00:00.0/2022-05-01T00:00:00.0,9857.5293,7382.2451,5913.9800,1468.2649,9808.3115,5573.9058,2183.3621,3390.5437,3807.0081,0.9750,,,,30/04/2022/
2022-05-01T00:00:00.0/2022-05-02T00:00:00.0,9920.0254,6653.0063,4016.1584,2636.8479,6528.9678,4528.9854,850.7494,3678.2358,1290.9094,0.9740,,,,01/05/2022/
2022-05-02T00:00:00.0/2022-05-03T00:00:00.0,9981.6094,6880.7109,4556.9399,2323.7712,7268.4409,5423.0713,2335.8464,3087.2249,3374.8589,0.9729,,,,02/05/2022/
2022-05-03T00:00:00.0/2022-05-04T00:00:00.0,10042.2754,6681.1963,3963.3352,2717.8608,6294.0820,5018.0112,2027.2085,2990.8025,2768.7197,0.9715,,,,03/05/2022/
2022-05-04T00:00:00.0/2022-05-05T00:00:00.0,10101.9521,7023.6880,4648.1201,2375.5681,7414.2275,5749.0518,2605.7698,3143.2820,4043.6628,0.9757,,,,04/05/2022/
2022-05-05T00:00:00.0/2022-05-06T00:00:00.0,10160.6738,6945.6929,4462.0913,2483.6013,6999.3276,3300.4272,1190.8732,2109.5542,1982.0507,0.9799,,,,05/05/2022/
2022-05-06T00:00:00.0/2022-05-07T00:00:00.0,10218.3916,7075.6958,4676.0352,2399.6606,7428.9927,2853.4399,116.7312,2736.7087,156.9967,0.9788,,,,06/05/2022/
2022-05-07T00:00:00.0/2022-05-08T00:00:00.0,10275.0908,7471.4829,5768.8823,1702.6006,9399.2305,4400.8662,794.9650,3605.9011,1575.7300,0.9778,,,,07/05/2022/
2022-05-08T00:00:00.0/2022-05-09T00:00:00.0,10330.7852,7518.7417,5713.1255,1805.6163,9203.9072,7335.3774,5441.9688,1893.4089,8619.8477,0.9767,,,,08/05/2022/
2022-05-09T00:00:00.0/2022-05-10T00:00:00.0,10385.4502,7487.8721,5543.6738,1944.1984,8866.9297,7341.4204,5257.7266,2083.6936,8330.7402,0.9753,,,,09/05/2022/
2022-05-10T00:00:00.0/2022-05-11T00:00:00.0,10439.0225,7488.4976,5345.5156,2142.9822,8606.8301,7024.7319,4457.8276,2566.9041,7469.8638,0.9747,,,,10/05/2022/
2022-05-11T00:00:00.0/2022-05-12T00:00:00.0,10491.5371,7523.5801,5632.3042,1891.2760,9058.9736,7044.9268,4438.0537,2606.8733,7406.3765,0.9736,,,,11/05/2022/
2022-05-12T00:00:00.0/2022-05-13T00:00:00.0,10542.9844,7725.4937,6171.7627,1553.7308,9922.6016,5390.2852,2194.0583,3196.2268,3765.5950,0.9726,,,,12/05/2022/
2022-05-13T00:00:00.0/2022-05-14T00:00:00.0,10593.3223,7683.6924,5877.3042,1806.3884,9266.4941,6396.8003,3464.1565,2932.6438,5440.8369,0.9719,,,,13/05/2022/
2022-05-14T00:00:00.0/2022-05-15T00:00:00.0,10642.5576,7698.6206,5747.0195,1951.6007,9236.3848,7145.5220,4345.6460,2799.8762,6931.3843,0.9705,,,,14/05/2022/
2022-05-15T00:00:00.0/2022-05-16T00:00:00.0,10690.6377,7978.8271,6393.7852,1585.0419,10339.4590,7962.4185,6375.8901,1586.5287,10164.2129,0.9750,,,,15/05/2022/
2022-05-16T00:00:00.0/2022-05-17T00:00:00.0,10737.6055,7838.8936,6043.3003,1795.5934,9492.1387,7554.3628,5349.4116,2204.9509,8417.0576,0.9792,,,,16/05/2022/
2022-05-17T00:00:00.0/2022-05-18T00:00:00.0,10783.4316,7327.2544,4603.1211,2724.1333,7046.2515,2395.1267,281.4920,2113.6348,795.4873,0.9781,,,,17/05/2022/
2022-05-18T00:00:00.0/2022-05-19T00:00:00.0,10828.0596,8041.9370,6328.7417,1713.1953,10106.7217,7931.1372,6125.6782,1805.4589,9652.5996,0.9774,,,,18/05/2022/
2022-05-19T00:00:00.0/2022-05-20T00:00:00.0,10871.5332,8375.2539,7166.8936,1208.3606,11642.5977,8143.3667,6601.4785,1541.8884,10416.5967,0.9764,,,,19/05/2022/
2022-05-20T00:00:00.0/2022-05-21T00:00:00.0,10913.8301,7619.5347,5393.9556,2225.5789,8221.0371,6791.0820,3340.4160,3450.6663,5403.4507,0.9753,,,,20/05/2022/
2022-05-21T00:00:00.0/2022-05-22T00:00:00.0,10954.8965,8264.3379,6831.5640,1432.7743,10996.6768,6238.5693,2675.4746,3563.0945,4111.7427,0.9750,,,,21/05/2022/
2022-05-22T00:00:00.0/2022-05-23T00:00:00.0,10994.7412,8085.9136,6198.1719,1887.7421,9840.0713,7006.9883,4207.7466,2799.2417,7251.6567,0.9740,,,,22/05/2022/
2022-05-23T00:00:00.0/2022-05-24T00:00:00.0,11033.3828,7958.9453,6006.2329,1952.7122,9162.5869,6321.2041,2525.9822,3795.2222,4322.7109,0.9729,,,,23/05/2022/
2022-05-24T00:00:00.0/2022-05-25T00:00:00.0,11070.7666,7949.0396,6214.1919,1734.8479,9696.1494,3148.1140,451.4752,2696.6389,1333.4680,0.9722,,,,24/05/2022/
2022-05-25T00:00:00.0/2022-05-26T00:00:00.0,11106.8955,8131.3608,6459.1694,1672.1915,10268.0869,3464.6577,1309.7437,2154.9141,2719.8369,0.9715,,,,25/05/2022/
2022-05-26T00:00:00.0/2022-05-27T00:00:00.0,11141.7578,8298.2646,6843.9482,1454.3162,10874.5459,5417.6758,1901.6831,3515.9929,3628.8394,0.9708,,,,26/05/2022/
2022-05-27T00:00:00.0/2022-05-28T00:00:00.0,11175.3428,8154.5254,6403.2114,1751.3140,10214.2275,3418.0457,824.1423,2593.9036,1938.5660,0.9701,,,,27/05/2022/
2022-05-28T00:00:00.0/2022-05-29T00:00:00.0,11207.6377,8659.6748,7410.8735,1248.8011,11831.1025,6478.0933,3978.4070,2499.6863,7232.4731,0.9694,,,,28/05/2022/
2022-05-29T00:00:00.0/2022-05-30T00:00:00.0,11238.6318,8478.7627,6884.8047,1593.9580,10909.6865,4309.0562,1162.4271,3146.6289,2028.8684,0.9740,,,,29/05/2022/
2022-05-30T00:00:00.0/2022-05-31T00:00:00.0,11268.3418,8383.0947,6549.7334,1833.3611,10201.6006,6347.9902,3608.6567,2739.3333,5933.1289,0.9785,,,,30/05/2022/
2022-05-31T00:00:00.0/2022-06-01T00:00:00.0,11296.7021,8469.2510,6860.5786,1608.6721,10743.8242,6906.2544,3733.0957,3173.1587,6126.4775,0.9774,,,,31/05/2022/
2022-06-01T00:00:00.0/2022-06-02T00:00:00.0,11323.7109,8386.7031,6654.4966,1732.2063,10275.0771,5531.7183,2362.1780,3169.5403,3877.5728,0.9771,,,,01/06/2022/
2022-06-02T00:00:00.0/2022-06-03T00:00:00.0,11349.4014,8572.2783,6973.2114,1599.0667,10830.6338,7961.9150,5348.7437,2613.1719,8007.8325,0.9764,,,,02/06/2022/
2022-06-03T00:00:00.0/2022-06-04T00:00:00.0,11373.7344,8313.6533,6504.4438,1809.2089,10153.1768,7595.5337,4908.9199,2686.6140,6957.3052,0.9757,,,,03/06/2022/
2022-06-04T00:00:00.0/2022-06-05T00:00:00.0,11396.6768,8081.3438,5910.7588,2170.5852,8993.2197,4643.1895,1769.6365,2873.5532,2887.5564,0.9757,,,,04/06/2022/
2022-06-05T00:00:00.0/2022-06-06T00:00:00.0,11418.2900,8367.1318,6544.2578,1822.8741,9954.5684,7998.7847,5721.3843,2277.4004,8486.1328,0.9646,,,,05/06/2022/
2022-06-06T00:00:00.0/2022-06-07T00:00:00.0,11438.5029,8368.4570,6750.7427,1617.7139,10408.0537,4909.5396,2101.1440,2808.3955,3626.4587,0.9747,,,,06/06/2022/
2022-06-07T00:00:00.0/2022-06-08T00:00:00.0,11457.3574,8226.3564,6339.7100,1886.6467,9817.1797,2479.2749,112.9546,2366.3203,240.1185,0.9740,,,,07/06/2022/
2022-06-08T00:00:00.0/2022-06-09T00:00:00.0,11474.7998,8456.5986,6782.2944,1674.3042,10548.6475,8164.3154,6178.3950,1985.9202,9112.8916,0.9736,,,,08/06/2022/
2022-06-09T00:00:00.0/2022-06-10T00:00:00.0,11490.8389,7984.8462,5266.5957,2718.2505,8144.5361,3001.8726,203.3992,2798.4734,672.8156,0.9733,,,,09/06/2022/
2022-06-10T00:00:00.0/2022-06-11T00:00:00.0,11505.5000,8372.3213,6573.9141,1798.4067,10094.6963,6631.7383,2956.3726,3675.3660,4828.6562,0.9729,,,,10/06/2022/
2022-06-11T00:00:00.0/2022-06-12T00:00:00.0,11518.7480,8398.6641,6409.9399,1988.7239,9853.0361,8343.8340,6291.5513,2052.2825,9718.5088,0.9726,,,,11/06/2022/
2022-06-12T00:00:00.0/2022-06-13T00:00:00.0,11530.5586,8338.3818,6265.8394,2072.5427,9597.5635,7834.9023,5388.4473,2446.4548,7898.7324,0.9726,,,,12/06/2022/
2022-06-13T00:00:00.0/2022-06-14T00:00:00.0,11541.0166,8182.0581,5558.5762,2623.4819,8668.2832,4023.7046,1526.3160,2497.3887,2766.2100,0.9722,,,,13/06/2022/
2022-06-14T00:00:00.0/2022-06-15T00:00:00.0,11550.0332,8647.8936,6975.9180,1671.9757,10860.7559,7919.6826,4793.5278,3126.1550,7817.3130,0.9715,,,,14/06/2022/
2022-06-15T00:00:00.0/2022-06-16T00:00:00.0,11557.6172,8654.0664,7066.7734,1587.2932,11098.5059,8620.9990,6989.0083,1631.9906,10982.1992,0.9715,,,,15/06/2022/
2022-06-16T00:00:00.0/2022-06-17T00:00:00.0,11563.7725,8308.7607,6260.6709,2048.0896,9697.1113,6561.5337,3243.8215,3317.7124,5023.2666,0.9715,,,,16/06/2022/
2022-06-17T00:00:00.0/2022-06-18T00:00:00.0,11568.5439,8649.4160,7091.2002,1558.2161,10917.4883,8352.0557,6234.1484,2117.9072,9728.1963,0.9712,,,,17/06/2022/
2022-06-18T00:00:00.0/2022-06-19T00:00:00.0,11571.8643,8293.3887,6166.7686,2126.6204,9239.8506,8053.8813,5856.4702,2197.4114,8445.8613,0.9712,,,,18/06/2022/
2022-06-19T00:00:00.0/2022-06-20T00:00:00.0,11573.7842,8325.5557,6296.1846,2029.3717,9258.6777,8242.0420,6160.3726,2081.6697,9049.3330,0.9708,,,,19/06/2022/
2022-06-20T00:00:00.0/2022-06-21T00:00:00.0,11574.2646,7865.0664,5043.6216,2821.4451,7636.2886,4250.5083,946.6838,3303.8245,1578.6240,0.9708,,,,20/06/2022/
2022-06-21T00:00:00.0/2022-06-22T00:00:00.0,11573.3018,8882.4307,7586.1953,1296.2350,11958.4492,8114.2935,5846.5991,2267.6943,9371.9951,0.9712,,,,21/06/2022/
2022-06-22T00:00:00.0/2022-06-23T00:00:00.0,11570.9424,8451.8447,6665.1558,1786.6896,10351.8984,7894.1079,5458.4717,2435.6362,7978.3423,0.9712,,,,22/06/2022/
2022-06-23T00:00:00.0/2022-06-24T00:00:00.0,11567.1621,8488.7275,6693.4893,1795.2383,10426.6982,8488.7275,6693.4893,1795.2383,10426.6982,0.9712,,,,23/06/2022/
2022-06-24T00:00:00.0/2022-06-25T00:00:00.0,11561.9609,8369.3682,6486.8271,1882.5404,10273.6201,5041.2671,2088.6782,2952.5891,4085.0886,0.9712,,,,24/06/2022/
2022-06-25T00:00:00.0/2022-06-26T00:00:00.0,11555.3320,8165.8501,6114.5884,2051.2620,9277.9033,2176.1213,122.1199,2054.0015,252.5888,0.9715,,,,25/06/2022/
2022-06-26T00:00:00.0/2022-06-27T00:00:00.0,11547.3145,8188.4238,6183.1089,2005.3148,9411.4668,7907.1792,5441.0303,2466.1489,8469.6416,0.9715,,,,26/06/2022/
2022-06-27T00:00:00.0/2022-06-28T00:00:00.0,11537.8662,8310.5996,6649.9058,1660.6942,10238.6768,7846.5635,5308.3438,2538.2200,8371.0439,0.9719,,,,27/06/2022/
2022-06-28T00:00:00.0/2022-06-29T00:00:00.0,11527.0459,8081.7358,5889.4922,2192.2437,8767.8887,5142.5786,2253.4119,2889.1667,3335.5864,0.9719,,,,28/06/2022/
2022-06-29T00:00:00.0/2022-06-30T00:00:00.0,11514.8027,7505.7441,4166.6636,3339.0808,6084.3398,3020.5447,199.3855,2821.1592,320.8352,0.9722,,,,29/06/2022/
2022-06-30T00:00:00.0/2022-07-01T00:00:00.0,11501.1963,7950.2617,5477.3521,2472.9099,8200.7734,6737.7749,3928.9773,2808.7979,5616.0972,0.9722,,,,30/06/2022/
2022-07-01T00:00:00.0/2022-07-02T00:00:00.0,11486.1807,7758.1406,4689.4370,3068.7036,7062.8906,3252.1313,782.3479,2469.7834,1596.0419,0.9726,,,,01/07/2022/
2022-07-02T00:00:00.0/2022-07-03T00:00:00.0,11469.7588,8643.8594,7096.7886,1547.0709,11246.3799,8550.4727,6853.6030,1696.8698,10946.1641,0.9733,,,,02/07/2022/
2022-07-03T00:00:00.0/2022-07-04T00:00:00.0,11452.0352,8505.2881,6951.8740,1553.4141,11029.9512,8451.2549,6858.1909,1593.0634,10809.9971,0.9733,,,,03/07/2022/
2022-07-04T00:00:00.0/2022-07-05T00:00:00.0,11432.9258,8159.8955,6059.2764,2100.6191,9335.2734,5397.7026,1433.2372,3964.4653,1980.4385,0.9736,,,,04/07/2022/
2022-07-05T00:00:00.0/2022-07-06T00:00:00.0,11412.4355,8205.7656,6000.7778,2204.9880,9166.0449,4694.1299,1903.9253,2790.2048,3420.2490,0.9743,,,,05/07/2022/
2022-07-06T00:00:00.0/2022-07-07T00:00:00.0,11390.6514,8186.9141,5947.1260,2239.7883,8976.5098,6959.3794,3951.1714,3008.2080,5906.0356,0.9743,,,,06/07/2022/
2022-07-07T00:00:00.0/2022-07-08T00:00:00.0,11367.4941,8220.4668,6286.8032,1933.6636,9715.2217,3251.8145,190.2138,3061.6008,339.2639,0.9753,,,,07/07/2022/
2022-07-08T00:00:00.0/2022-07-09T00:00:00.0,11343.0381,8493.1289,7079.4297,1413.6995,11267.9238,3863.5803,1771.9438,2091.6365,3314.7498,0.9757,,,,08/07/2022/
2022-07-09T00:00:00.0/2022-07-10T00:00:00.0,11317.2510,8399.6240,6937.0469,1462.5769,11079.6797,3694.9041,745.4410,2949.4629,1757.5002,0.9760,,,,09/07/2022/
2022-07-10T00:00:00.0/2022-07-11T00:00:00.0,11290.1582,8603.9932,7179.0493,1424.9437,11383.0234,4598.5645,1357.3705,3241.1938,2584.3674,0.9767,,,,10/07/2022/
2022-07-11T00:00:00.0/2022-07-12T00:00:00.0,11261.8047,8501.9131,7002.4258,1499.4871,11107.0039,5926.2515,2389.1035,3537.1479,3845.9004,0.9771,,,,11/07/2022/
2022-07-12T00:00:00.0/2022-07-13T00:00:00.0,11232.1514,8336.0908,6759.2944,1576.7964,10708.6250,6630.8071,3663.3994,2967.4077,6349.1309,0.9778,,,,12/07/2022/
2022-07-13T00:00:00.0/2022-07-14T00:00:00.0,11201.2295,8302.0439,6882.2969,1419.7468,10996.5996,5800.5571,1976.1024,3824.4548,3180.0798,0.9733,,,,13/07/2022/
2022-07-14T00:00:00.0/2022-07-15T00:00:00.0,11169.0518,7866.6875,5545.4482,2321.2393,8469.2715,5037.7388,1434.3702,3603.3684,2417.8108,0.9792,,,,14/07/2022/
2022-07-15T00:00:00.0/2022-07-16T00:00:00.0,11135.6309,8416.9375,7068.4917,1348.4454,11356.1641,6281.1221,3166.7649,3114.3572,6351.7871,0.9747,,,,15/07/2022/
2022-07-16T00:00:00.0/2022-07-17T00:00:00.0,11100.9785,8159.2925,6420.1479,1739.1443,10090.5820,5910.3770,2624.0212,3286.3557,4478.3765,0.9753,,,,16/07/2022/
2022-07-17T00:00:00.0/2022-07-18T00:00:00.0,11065.1074,8407.4062,7086.8247,1320.5814,11435.2832,7998.6846,5894.1538,2104.5312,9981.6367,0.9708,,,,17/07/2022/
2022-07-18T00:00:00.0/2022-07-19T00:00:00.0,11028.0293,8115.1377,6646.3218,1468.8160,10535.8438,7702.8950,5610.7686,2092.1265,8872.8584,0.9715,,,,18/07/2022/
2022-07-19T00:00:00.0/2022-07-20T00:00:00.0,10989.7354,7972.9233,6251.8062,1721.1176,9850.6055,7972.9233,6251.8062,1721.1176,9850.6055,0.9726,,,,19/07/2022/
2022-07-20T00:00:00.0/2022-07-21T00:00:00.0,10950.2900,7961.9478,6303.8716,1658.0763,9907.1729,7621.6240,5531.9297,2089.6943,8663.1807,0.9736,,,,20/07/2022/
2022-07-21T00:00:00.0/2022-07-22T00:00:00.0,10909.6758,7697.2734,5566.7583,2130.5151,8702.8984,7337.2134,4867.0630,2470.1504,7481.2119,0.9740,,,,21/07/2022/
2022-07-22T00:00:00.0/2022-07-23T00:00:00.0,10867.9053,7903.2520,6382.0605,1521.1915,10235.5664,7563.0581,5538.0068,2025.0510,9160.7207,0.9747,,,,22/07/2022/
2022-07-23T00:00:00.0/2022-07-24T00:00:00.0,10824.9902,7233.5840,4581.1357,2652.4487,6836.0439,3536.0757,719.1352,2816.9404,1133.8573,0.9753,,,,23/07/2022/
2022-07-24T00:00:00.0/2022-07-25T00:00:00.0,10780.9277,7817.5747,6002.2949,1815.2797,9716.0498,7759.6743,5857.2236,1902.4510,9515.0254,0.9764,,,,24/07/2022/
2022-07-25T00:00:00.0/2022-07-26T00:00:00.0,10735.7549,7951.4658,6619.2085,1332.2577,10674.3730,7951.4658,6619.2085,1332.2577,10674.3730,0.9566,,,,25/07/2022/
2022-07-26T00:00:00.0/2022-07-27T00:00:00.0,10689.5146,7521.7583,5446.3330,2075.4253,8360.1221,4298.5493,1436.9878,2861.5613,2342.5989,0.9781,,,,26/07/2022/
2022-07-27T00:00:00.0/2022-07-28T00:00:00.0,10642.1611,7512.5962,5334.7974,2177.7988,8573.0332,5275.2148,2268.2229,3006.9922,3793.9136,0.9792,,,,27/07/2022/
2022-07-28T00:00:00.0/2022-07-29T00:00:00.0,10593.7490,7827.6177,6292.0649,1535.5529,10128.7324,7566.6587,5649.0894,1917.5696,9162.0654,0.9802,,,,28/07/2022/
2022-07-29T00:00:00.0/2022-07-30T00:00:00.0,10544.3164,7264.2100,4915.8506,2348.3594,7663.0518,3380.3652,452.4338,2927.9314,1181.2822,0.9760,,,,29/07/2022/
2022-07-30T00:00:00.0/2022-07-31T00:00:00.0,10493.8145,7309.0986,5180.6753,2128.4231,8042.9365,2085.6521,74.6684,2010.9838,139.0565,0.9767,,,,30/07/2022/
2022-07-31T00:00:00.0/2022-08-01T00:00:00.0,10442.3125,7480.4102,5567.1558,1913.2540,8934.7295,7102.2324,4940.4111,2161.8218,7705.3940,0.9726,,,,31/07/2022/
2022-08-01T00:00:00.0/2022-08-02T00:00:00.0,10389.8232,7461.2236,5777.2539,1683.9698,9363.8545,5599.8384,2399.0376,3200.8008,4398.4316,0.9733,,,,01/08/2022/
2022-08-02T00:00:00.0/2022-08-03T00:00:00.0,10336.3076,7515.5327,5962.7559,1552.7766,9738.3721,7348.9150,5593.2271,1755.6875,9219.7539,0.9747,,,,02/08/2022/
2022-08-03T00:00:00.0/2022-08-04T00:00:00.0,10281.8730,7364.7007,5724.8574,1639.8433,9413.2129,6918.2480,4679.7998,2238.4480,8024.6953,0.9753,,,,03/08/2022/
2022-08-04T00:00:00.0/2022-08-05T00:00:00.0,10226.4355,7502.7393,6251.8081,1250.9307,10450.4102,7411.3691,6026.6592,1384.7103,10138.8496,0.9767,,,,04/08/2022/
2022-08-05T00:00:00.0/2022-08-06T00:00:00.0,10170.0957,7308.8965,5739.8892,1569.0073,9303.7764,6993.1025,5433.6479,1559.4545,8494.8828,0.9781,,,,05/08/2022/
2022-08-06T00:00:00.0/2022-08-07T00:00:00.0,10112.8604,7478.1699,6126.1323,1352.0380,10027.2646,5236.1963,3353.4285,1882.7679,5177.8940,0.9785,,,,06/08/2022/
2022-08-07T00:00:00.0/2022-08-08T00:00:00.0,10054.6738,7663.5107,6556.1270,1107.3835,11133.0771,7408.0513,5893.0127,1515.0389,9975.9756,0.9799,,,,07/08/2022/
2022-08-08T00:00:00.0/2022-08-09T00:00:00.0,9995.6230,7458.7939,6175.2993,1283.4948,10378.1553,7458.7939,6175.2993,1283.4948,10378.1553,0.9809,,,,08/08/2022/
2022-08-09T00:00:00.0/2022-08-10T00:00:00.0,9935.7002,7286.5718,5821.9341,1464.6376,9717.7949,6320.8633,4122.8716,2197.9919,7366.3560,0.9767,,,,09/08/2022/
2022-08-10T00:00:00.0/2022-08-11T00:00:00.0,9874.9365,7196.7266,5577.4043,1619.3223,9362.0762,6510.3696,4275.1865,2235.1831,7544.3433,0.9726,,,,10/08/2022/
2022-08-11T00:00:00.0/2022-08-12T00:00:00.0,9813.3184,7291.9160,5989.3296,1302.5864,10113.5967,6340.2358,3988.9456,2351.2905,7252.0020,0.9736,,,,11/08/2022/
2022-08-12T00:00:00.0/2022-08-13T00:00:00.0,9750.8584,7090.0107,5695.5396,1394.4713,9638.2236,6388.7070,4271.5981,2117.1089,7651.4224,0.9753,,,,12/08/2022/
2022-08-13T00:00:00.0/2022-08-14T00:00:00.0,9687.6377,6870.9492,5169.2544,1701.6947,8868.1807,5613.6372,2995.6108,2618.0264,5544.2559,0.9757,,,,13/08/2022/
2022-08-14T00:00:00.0/2022-08-15T00:00:00.0,9623.5801,6404.9609,3973.2515,2431.7095,6460.0801,3482.9143,685.9802,2796.9341,1370.3901,0.9771,,,,14/08/2022/
2022-08-15T00:00:00.0/2022-08-16T00:00:00.0,9558.7676,6421.1147,4015.5142,2405.6008,6706.8003,4782.6968,2403.5515,2379.1453,3556.6843,0.9781,,,,15/08/2022/
2022-08-16T00:00:00.0/2022-08-17T00:00:00.0,9493.1650,6708.8921,5023.7178,1685.1742,8580.7607,6708.8921,5023.7178,1685.1742,8580.7607,0.9795,,,,16/08/2022/
2022-08-17T00:00:00.0/2022-08-18T00:00:00.0,9426.8457,6733.9258,5136.4658,1597.4600,8708.7891,6321.7173,4184.7563,2136.9607,7219.6050,0.9806,,,,17/08/2022/
2022-08-18T00:00:00.0/2022-08-19T00:00:00.0,9359.7637,6473.6670,4648.1187,1825.5483,7745.7891,5257.5010,2775.0601,2482.4409,4277.3657,0.9823,,,,18/08/2022/
2022-08-19T00:00:00.0/2022-08-20T00:00:00.0,9292.0029,5733.3799,2927.7075,2805.6726,4690.9937,3842.4109,673.4089,3169.0022,1191.7540,0.9778,,,,19/08/2022/
2022-08-20T00:00:00.0/2022-08-21T00:00:00.0,9223.5078,6293.7173,4453.8394,1839.8782,7433.3950,1329.2253,3.3659,1325.8594,12.1674,0.9740,,,,20/08/2022/
2022-08-21T00:00:00.0/2022-08-22T00:00:00.0,9154.3750,6530.6367,5162.9053,1367.7311,8953.2803,4090.4944,1191.9536,2898.5410,2414.5591,0.9750,,,,21/08/2022/
2022-08-22T00:00:00.0/2022-08-23T00:00:00.0,9084.5381,6499.5508,5385.8535,1113.6971,9502.1221,1316.7111,3.7058,1313.0051,11.0965,0.9764,,,,22/08/2022/
2022-08-23T00:00:00.0/2022-08-24T00:00:00.0,9014.1025,6389.2236,5098.1729,1291.0509,8981.1660,1191.2253,1.7061,1189.5192,8.0618,0.9774,,,,23/08/2022/
2022-08-24T00:00:00.0/2022-08-25T00:00:00.0,8943.0283,6404.5859,5242.5469,1162.0391,9284.2764,3871.0476,1246.1460,2624.9019,2431.2666,0.9785,,,,24/08/2022/
2022-08-25T00:00:00.0/2022-08-26T00:00:00.0,8871.3320,6031.1211,4133.3833,1897.7377,7073.8467,4822.8960,2843.1565,1979.7394,4086.1904,0.9799,,,,25/08/2022/
2022-08-26T00:00:00.0/2022-08-27T00:00:00.0,8799.0684,5965.5581,3945.2590,2020.2990,6851.3530,5674.4878,3564.7805,2109.7073,5868.2974,0.9809,,,,26/08/2022/
2022-08-27T00:00:00.0/2022-08-28T00:00:00.0,8726.2158,5930.3345,4018.2087,1912.1255,6902.4707,4178.2852,1600.9255,2577.3596,3018.6377,0.9823,,,,27/08/2022/
2022-08-28T00:00:00.0/2022-08-29T00:00:00.0,8652.8379,6029.4839,4584.7070,1444.7766,8042.6260,1852.8424,54.9209,1797.9215,131.2805,0.9781,,,,28/08/2022/
2022-08-29T00:00:00.0/2022-08-30T00:00:00.0,8578.9082,6248.1167,5020.2754,1227.8416,9038.5889,6248.1167,5020.2754,1227.8416,9038.5889,0.9747,,,,29/08/2022/
2022-08-30T00:00:00.0/2022-08-31T00:00:00.0,8504.4971,6083.8867,4729.6460,1354.2405,8485.9834,4555.9888,1930.3774,2625.6113,3962.2610,0.9753,,,,30/08/2022/
2022-08-31T00:00:00.0/2022-09-01T00:00:00.0,8429.5684,5956.1138,4497.9912,1458.1229,8076.3989,3010.7991,260.2149,2750.5840,496.5207,0.9715,,,,31/08/2022/
2022-09-01T00:00:00.0/2022-09-02T00:00:00.0,8354.2012,6139.5244,4982.5449,1156.9795,9180.2891,4226.6938,1704.9849,2521.7087,2897.5413,0.9778,,,,01/09/2022/
2022-09-02T00:00:00.0/2022-09-03T00:00:00.0,8278.3496,6154.8423,5096.2329,1058.6094,9529.3096,5718.0088,4205.3003,1512.7085,7530.1895,0.9792,,,,02/09/2022/
