date,air_temp_CZ,air_temp_DE,air_temp_HU,air_temp_RO,air_temp_SK,irradiance_CZ,irradiance_DE,irradiance_HU,irradiance_RO,irradiance_SK,electricity_demand_CZ,electricity_demand_DE,electricity_demand_HU,electricity_demand_RO,electricity_demand_SK,hydro_energy_DE,hydro_energy_FR,hydro_energy_RO,hydro_energy_SK,price_mwh_eur_DAM
09/05/2022,18.58,14.93,24.13,23.27,21.42,245.374402634692,181.82546880414,250.831903078857,295.0468999468,251.713304922896,-2743215.5,-658197.9,108224.8,77052.1,-20607.3,3205.91,42343.82,13485.97,681.34,
10/05/2022,15.28,12.93,21.89,22.75,18.55,158.08295861862,184.356060724732,213.071665898471,280.566719688726,173.200055624856,-2737222.6,-621956.5,109495.5,71842.1,-18707.4,3223.22,42372.84,13745.87,1113.84,
11/05/2022,15.08,13.37,19.73,20.44,15.88,223.713208871612,202.709780406461,274.088790924964,270.741213963272,148.316449728948,-2738465.8,-615865.6,107587.7,81203.2,-18652.6,3254.2,41634.25,14432.25,1171.75,
12/05/2022,17.01,16.06,20.57,20.05,16.92,260.283305380474,236.647230854551,255.998119103626,298.977401814705,244.398200869289,-2739007.9,-630047.5,108456.3,80034.4,-19215.9,3322.14,40736.85,13039.92,698.31,
13/05/2022,16.51,15.09,21.57,21.74,18.07,183.901463631774,173.903268647456,204.801419672826,271.521726589132,192.206141332951,-2742758.5,-663057.2,109162.5,81819.9,-19394.8,3300.18,41142.8,14130.87,763.57,
14/05/2022,16.29,15.10,22.57,21.42,18.82,220.021551665903,229.748089408409,272.206159107585,282.142040487771,234.915257916205,-2766967.6,-900592.9,100858.4,70330.4,-25599.6,3282.65,40419.35,14398.99,742.7,
15/05/2022,17.59,15.50,22.94,23.06,19.80,157.506431808781,198.07652912778,203.360951118595,297.696878306801,185.656464622439,-2770554.2,-1016116.7,96037.1,58746.4,-27547.7,3251.55,41485.99,13599.07,1197.07,
16/05/2022,15.42,13.54,17.89,19.88,16.68,204.743321008186,209.528384737298,161.417256981621,218.886215113661,179.407889453186,-2744822.2,-684072.2,104343.8,77387,-20295.5,3286.68,41955.32,12841.73,1195.39,
17/05/2022,15.29,13.24,18.93,18.87,16.20,220.435165377045,195.029101865431,260.343043599991,267.042130199653,243.820006146706,-2743289.6,-642858,106943.1,79243.3,-19224.3,3300.36,41033.45,12581.2,1195.96,
18/05/2022,16.59,13.61,21.74,21.60,18.10,208.803208099562,167.074274408975,244.952046823295,265.892475188595,234.363059202345,-2742995,-625793.8,109725.6,82275.7,-18700.6,3317.92,41130.94,14180.25,1198.36,
19/05/2022,13.83,12.30,17.64,22.39,16.03,218.789545611547,158.348802998416,164.094208818787,257.620929191934,238.595235775067,-2743332.6,-616987,107547.1,83410.7,-19153.2,3302.78,40981.75,13498.09,1213.92,
20/05/2022,12.06,11.75,17.32,18.55,13.67,207.123701277793,216.241409903726,277.180363095809,212.307679650742,244.804208692089,-2746068.6,-656403.5,105524,80220.5,-20023.9,3319.7,41433.94,12517.89,1199.68,
21/05/2022,12.97,13.54,16.18,16.49,12.96,245.827786463677,276.904097699204,261.276322618572,256.137244148929,236.501989601938,-2770508.4,-886111.7,96116.2,66719.1,-26149,3264.54,42048.07,11365.14,1181.02,
22/05/2022,16.43,16.53,18.41,15.91,15.31,278.742277378779,186.996228988352,303.286469852941,289.658460417302,297.83197183433,-2774857.8,-996406.3,90467.2,52640.8,-28877.6,3288.02,42022.07,11374.34,1187.01,
23/05/2022,20.68,19.10,22.16,18.19,19.32,255.77668926109,160.259769187025,288.87914304011,300.339271515854,276.178333157273,-2746593.3,-684580.2,105744.3,71460.7,-20215,3229.72,41425.7,12058.55,1184.57,
24/05/2022,17.83,12.99,24.32,22.36,20.15,189.429178958339,137.593315945167,192.51356508439,280.661579988713,148.155451135584,-2745246.1,-648914.9,112436.1,80486.2,-17870.8,3218.35,40723.01,13942,1183.14,
25/05/2022,11.78,8.67,19.24,21.97,14.99,257.886108786438,227.959388603588,199.226935488452,232.264260140697,205.092258527977,-2745992.3,-640779.8,107855.1,82218.7,-18998.2,3308.94,42227.84,14261.16,1166.43,
26/05/2022,11.77,11.18,16.65,16.70,12.35,280.06105045794,253.080443033117,311.952510562716,174.923723810284,316.843209518394,-2746207.5,-913567.6,105690,79251.8,-19504.7,3321.29,40957.25,12040.45,1159.69,
27/05/2022,15.19,14.75,17.03,15.36,13.77,307.035772143399,209.191352787582,315.736382179279,188.445006034819,320.194749467877,-2749887.5,-767355.8,104528.3,78346.8,-20282.2,3326.85,41185.44,11870.37,1144.58,
28/05/2022,17.50,14.92,19.83,18.27,16.72,237.978267384377,147.940384014762,307.427666983433,263.569428374064,304.799578811909,-2773425,-883360.2,97050.4,65356,-26284.5,3358.8,41091.11,12477.35,1130.35,
29/05/2022,14.95,14.47,20.90,20.99,17.18,125.399177001678,217.265207193872,234.47336232268,295.000550845531,182.268240070104,-2776358.7,-1013229.7,92346.5,54624.7,-28065,3366.53,42115.03,14482.01,1114.48,
30/05/2022,15.55,15.78,19.15,17.69,15.54,242.111785615427,250.407186214941,276.041838636761,212.786265553488,226.096716606721,-2750627.6,-698558.8,103145.2,72229.7,-20764.3,3068.87,41891.56,12003.25,1114.37,
31/05/2022,18.34,17.55,20.88,18.11,17.53,279.917198084188,163.568605486373,313.002839655036,314.959215153558,307.275852325977,-2748284,-656980.2,107825.7,73551.7,-19489,3397.16,48866.78,12355.31,1113.44,
01/06/2022,20.02,15.65,23.81,20.65,20.65,252.134773445738,139.0133650153,266.382722610315,289.040168255855,262.59038342838,-2747327.8,-659930.3,111648.9,79345.9,-18386.9,3402.84,49810.27,14847.88,1107.62,
02/06/2022,17.82,13.37,25.13,24.23,20.98,222.176815591729,222.247904683335,279.276760414081,267.001643242915,240.959832232646,-2749448.6,-668495.9,113825,84009.7,-18430.6,3418.84,50390.5,14032.49,1087.48,
03/06/2022,16.00,13.46,24.97,25.45,20.84,178.463781844623,196.431789526211,270.560324307371,289.289221150575,212.222896241958,-2753941,-714793.8,112852.9,84965.9,-18984.5,3408.08,49800.96,14048.81,1030.63,
04/06/2022,16.62,15.39,24.58,24.83,20.46,209.825011918126,246.986240347159,291.574774382191,282.167877491474,277.459615044438,-2777247.3,-947542.7,101148.3,73623.6,-24340,3426.97,50173.96,13821.4,1007.93,
05/06/2022,19.53,15.93,24.19,24.20,21.14,223.960855422913,172.276942095862,223.779491427631,266.274696505301,221.067933979691,-2780272.1,-1133878.2,91738.8,61814.3,-24895.9,3345.58,50412.25,13874.16,994.57,
06/06/2022,15.75,13.46,21.88,22.71,18.84,219.220597421175,180.370125484356,252.027548436837,234.905839402927,234.025530688552,-2753823.3,-1064696.3,88307.4,69493.6,-17885.8,3369.37,50403.03,14320.68,990.96,
07/06/2022,15.53,13.18,19.79,20.53,17.27,248.419108342171,205.241687662165,220.472383038796,248.624706488623,219.624107713868,-2752491.9,-712292,104700,80991.6,-17454.2,3374.36,50283.72,14907.56,994.59,
08/06/2022,14.06,13.34,19.33,19.43,17.05,169.195399428627,210.527638298632,223.47383573923,250.112282958867,214.799205227466,-2751859.6,-661362.6,108769.1,80935.4,-18051.6,3376.39,49219.12,13703.77,989.89,
09/06/2022,15.06,13.59,18.48,18.85,16.39,197.536375719532,194.260476797214,201.991273893103,225.322569626025,151.013657183717,-2752054,-655996.2,108222.9,80881,-18743.7,3402.1,49231.8,13728.28,1008.37,
10/06/2022,14.64,15.05,18.95,17.73,15.95,224.674380608176,236.317686782757,217.660028357638,206.490865395684,158.805802067884,-2755700.9,-708868.9,107147.4,79246.8,-19638.8,3387.72,50530.61,12947.54,1026.21,
11/06/2022,16.53,16.63,19.40,18.23,17.86,267.916532385237,193.311866089057,221.537981365166,262.090075041163,233.249247859834,-2779252.4,-929250,97063.9,67968.6,-26228.9,3334.96,50586.1,13242.43,1021.38,
12/06/2022,19.01,17.09,22.16,19.56,18.76,203.184070206785,122.530182367765,284.00729465387,302.318339148802,298.887708566277,-2781619.8,-1048302,93811.5,57010.9,-28760.3,3242.64,49288.45,13810.64,1016.93,
13/06/2022,15.40,14.85,22.62,20.59,17.48,60.7948069902497,185.32449788254,171.226497752933,291.690143313746,135.993208059408,-2750731.5,-743824.6,108772,76953.4,-20294.4,3225.49,49484.26,15016.8,1013.42,
14/06/2022,12.93,13.79,17.71,20.16,14.56,116.16831242439,181.851545097169,172.405100025062,259.104677540456,110.934370217228,-2750169.4,-688705,107543.6,82215.1,-18590.5,3226.87,49663.68,14146.64,1038.42,
15/06/2022,11.82,13.62,14.90,15.67,12.89,77.4614691328001,151.115798193142,134.724398343783,193.259543170647,106.349391926078,-2747219,-695799.6,108061.2,80397.7,-18291.5,3248.81,49937.58,12739.85,1059.29,
16/06/2022,13.48,15.80,17.23,16.02,15.13,173.192198640883,228.766529574279,197.459598049641,172.269581372383,181.515168820989,-2750698.4,-943709.6,106807.9,80394.1,-19148.1,3248.81,50851.72,13175.73,1047.69,
17/06/2022,16.38,15.47,20.45,17.94,18.09,219.030912183169,161.784744466561,285.264610436656,215.548541473847,265.743780826526,-2754798,-816866,107319.3,79846.2,-19843.6,3290.43,50072.75,12995.23,1041.3,
18/06/2022,12.44,12.65,16.78,19.87,14.15,166.323002077749,188.43989527451,132.336855060401,261.650208173082,113.188371322689,-2778237.8,-935843.8,96562,69840.2,-25593.2,3289.87,49638.33,13758.72,1066.28,
19/06/2022,13.28,13.03,14.12,18.90,11.88,222.993811460693,127.321781625167,103.470266374333,173.692910219302,117.723692375421,-2781776.7,-1041606.2,91932.5,56603.8,-27843.2,3293.2,50421.12,16608.3,972.3,
20/06/2022,15.23,14.98,18.43,18.17,15.18,211.634560659261,163.916454363158,253.57577850948,148.056030721989,246.506537255989,-2753770.7,-716314.6,103777.4,75152.8,-21269.2,3297.34,50772.46,19249.85,971.21,
21/06/2022,14.79,14.30,19.29,18.35,16.06,137.87527907123,155.06260975254,232.980067193226,268.126851914051,210.227967414802,-2750584.3,-676745,106818.6,80159.4,-19330.3,3329.39,51086.15,19241.08,964.01,
22/06/2022,13.00,12.56,18.44,19.12,15.40,173.422143220911,192.549257684266,181.634551300139,216.59558186026,182.575907247067,-2750077.7,-666250.1,107171.9,81274.3,-18929.4,3322.99,50441.12,19365.04,939.8,
23/06/2022,11.78,11.78,15.86,17.45,12.62,220.87698519523,207.787265632703,220.800104718886,196.297418034125,199.19342844889,-2750195.3,-656644.3,105711.2,80233,-19213.2,3302.38,49765.42,18596.25,944.96,
24/06/2022,13.26,13.17,17.39,15.92,13.67,243.036261054161,189.431854460412,291.281232050913,211.347676056658,258.128997240887,-2753624,-677778.4,104529,78432.7,-20153.2,3301.42,48405.67,18402.28,927.77,
25/06/2022,15.08,16.32,20.72,18.56,15.96,127.894779422082,147.113766045738,259.437543015769,310.81139309803,192.471417112591,-2777383.4,-910523.9,97100.6,68694,-26333,3270.12,42994.33,19690.41,881.61,
26/06/2022,21.65,21.81,24.58,22.34,21.23,281.445011384615,225.081193906923,312.48216614067,305.771017873514,307.7992927276,-2782752,-1044814.7,95532.2,60078.1,-27915.5,3286.87,46113.98,20480.04,893.41,
27/06/2022,25.80,23.31,27.49,24.67,24.76,299.779256841456,225.472152938634,282.543700771063,307.020181181562,275.972832102539,-2751864.8,-693099.8,113839.6,82328.2,-18706.9,3342.74,49908.67,21162.13,902.86,
28/06/2022,22.32,18.99,28.73,27.17,25.10,222.260267668878,257.366085929086,300.980326927948,304.588637233612,268.59980458308,-2750194.6,-683386.8,118708.8,91013,-15256.1,3352.07,49580.52,21293.45,864.39,
29/06/2022,20.83,18.90,26.06,26.32,22.29,195.115304132767,217.360033833882,249.010922101723,259.013075553543,223.463080828758,-2751499,-673567.2,116559.8,90990.5,-14257.6,3296.33,48615.13,21526.64,866.83,
30/06/2022,20.34,18.57,26.86,25.36,22.20,258.024824091052,270.519579676738,284.232342568089,264.046091040683,277.323503966056,-2753142,-682395.3,118117.1,90234.8,-13016.3,3298.77,42579.87,21227.36,860.36,
01/07/2022,21.28,20.28,25.47,23.71,21.64,316.94769281947,276.991162608659,294.807233356613,222.721492622522,314.082484250162,-2757724.8,-699613.6,114712.4,87141.7,-13343.1,3292.09,43614.16,20933.52,858.8,
02/07/2022,21.21,19.13,25.28,22.17,21.63,250.03816642455,159.814766322094,310.001309790182,238.252515608009,275.635078942615,-2779854.3,-922228,104593.2,74824.6,-18378.3,3271.04,43569.45,19873.96,858.95,
03/07/2022,15.75,14.51,21.20,22.25,17.91,203.158612221029,183.827248310807,187.325987621845,271.176279104756,191.65978651798,-2785663,-1064824.3,95116.5,62748.3,-22674,3284.58,43054.77,19914.38,860.25,
04/07/2022,11.98,13.68,17.54,17.69,12.96,166.699353472334,195.873720434972,254.028428152842,190.35392681298,223.299445077677,-2773207.3,-732538.9,105497.3,77264,-21551.2,3286.35,43330.66,18778.96,858.14,
05/07/2022,13.32,15.35,16.75,15.34,12.61,201.735011354808,210.871550183698,243.847090549353,239.531186994967,200.822545018175,-2789326.5,-697330.9,107170.9,80340.5,-27400.2,3294.46,43631.17,17881.04,854.04,
06/07/2022,17.76,21.16,19.06,15.23,15.20,260.206300676188,279.999049458383,288.549075710136,214.828618380622,265.046731710396,-2788748.5,-672677.8,108209.5,80475.2,-21253.5,3288,44367.81,17846.94,837.51,
07/07/2022,23.13,22.91,23.64,17.78,20.70,279.216447089183,221.490196122887,296.364203937894,276.460536336117,279.599355799728,-2763584.4,-651107.6,112726.9,80907.1,-19163.9,3312.43,43518.84,18888.77,858.03,
08/07/2022,20.62,20.44,25.13,20.76,21.69,147.279046106482,237.41072855257,225.316168158526,213.722225698705,185.451805555603,-2761911.5,-699447.7,113092.1,82165.8,-18097.2,3268.32,42960.66,20481.25,845.78,
09/07/2022,21.11,21.15,24.84,21.36,21.05,262.137926253722,211.009561830908,285.206709646917,256.502765234251,290.96038207025,-2782843.7,-919905.9,102427.2,72025.2,-23347,3285.88,42640.34,20536.78,852.58,
10/07/2022,22.66,21.80,25.32,22.43,21.88,251.333972666764,211.19474704162,241.098328322057,262.014413512368,233.459157774369,-2785044.8,-1035175.9,98088.4,61372,-23899.6,3250.45,42517.69,20312.86,829.4,
11/07/2022,19.03,17.87,26.37,24.04,22.55,79.260153536482,164.719190251151,250.465614745104,238.668703090787,228.665074480036,-2757431.9,-716477.2,114220.2,83343.5,-13619.9,3262.57,41364.96,21032.63,852.32,
12/07/2022,18.43,17.45,23.32,23.52,19.25,230.013157735267,194.622348595928,271.545506737817,294.031822687113,197.799507878426,-2759017.8,-684700.4,113629.2,86666.6,-13504.6,3244.37,47636.61,20807.86,849.97,
13/07/2022,18.48,18.33,23.18,21.94,19.25,235.092226128053,192.518123908538,219.935941958667,227.204779599848,233.058913633094,-2759092.1,-678327.4,113932.2,85439.3,-13774.4,3208.57,49345.83,20547.07,846.29,
14/07/2022,18.65,18.88,22.78,22.16,19.99,211.977345470884,191.1040806823,192.686605905298,224.435570804806,251.68187312616,-2759650.4,-680745.2,113678.7,85629.7,-13686,3162.93,49436.75,20632.78,847.96,
15/07/2022,18.84,18.99,22.81,21.99,20.22,220.528614416663,186.714226796293,204.566335463525,188.319946036062,240.416778939968,-2763304.8,-714868.2,111659.8,84736,-14084.6,3139.98,48804.18,20991.95,848.69,
16/07/2022,18.62,19.44,21.63,20.04,18.79,159.842546090154,190.419766561965,198.955615476031,175.000197883997,192.179296390643,-2785508.2,-932918.2,100024.2,71144.5,-21649.6,3102.99,49242.09,20945.59,850.66,
17/07/2022,18.27,17.00,22.40,19.99,18.76,190.941879084817,209.174746515011,251.866245792083,232.597690409047,228.747035655871,-2790014.6,-1072132.2,94206.7,58922,-24496.4,3120.71,49478.81,21786.46,852.75,
18/07/2022,17.31,15.57,22.61,20.47,19.24,204.440211950628,191.298179223581,241.184683669627,213.396653043774,231.959579666482,-2764300.1,-749131,108025.4,79505.7,-16958.4,3112.2,49504.33,24990.35,852.92,
19/07/2022,17.49,17.59,22.49,21.57,18.89,232.98315269965,226.68005279687,217.118425689446,246.33983530177,247.720078702394,-2760802,-712459,111076.9,84125.6,-15812,3130.53,49696.95,23399.89,851.9,
20/07/2022,22.78,23.13,25.65,22.16,21.66,222.669649419806,221.696954436741,235.347927308335,205.542181432428,208.389000627557,-2757790.6,-676143.8,114939.8,85462.2,-13676,3240.92,49843.4,21153.06,849.64,
21/07/2022,23.45,20.62,30.14,25.83,25.97,250.065595861889,192.395505239474,291.076877756095,277.983211906604,282.030077841767,-2757017.3,-684396.8,121042.3,90814.2,-9175.3,3207.3,49203.49,22245.12,848.67,
22/07/2022,17.92,16.58,24.80,26.54,21.27,240.644225740332,208.874432449975,227.871167260579,267.595378940057,242.904011783634,-2762620.7,-738123.1,113520.4,90987.2,-11135.9,3118.99,48669.57,22324.38,846.47,
23/07/2022,16.78,16.08,23.41,22.60,19.02,226.111090053881,222.326773493937,253.938917768915,279.849958022655,265.221265812691,-2788156.4,-959242.5,101245.6,73943.2,-19848.4,3121.98,48726.42,21195.8,847.64,
24/07/2022,18.32,18.36,23.58,21.40,19.99,188.356461310159,238.737003235383,204.533049836096,202.802883325396,223.678079946404,-2791728.1,-1081308.6,95090,60628.4,-21814.8,3118.53,51021.05,21548.05,849.31,
25/07/2022,20.93,17.96,27.93,24.89,23.27,203.962801458634,133.512340518319,238.680572802347,254.937075442717,238.072563270871,-2765157.5,-741166.3,113261.7,85073.2,-12854.7,3099.25,50659.71,22068.41,849.9,
26/07/2022,20.77,17.98,29.50,27.82,24.18,229.840331355473,210.175140049533,266.462862570963,256.555067669636,265.483943451869,-2762761.2,-721929.6,118631.6,92965.8,-9516.9,3116.12,50340.6,22054,854.59,
27/07/2022,19.69,17.20,28.84,29.16,23.54,218.057948849729,218.84832824915,247.69133868226,263.860894903964,261.17802607326,-2763512.5,-727872.5,118210.6,95775.4,-8722.5,3105.86,49999.12,21920.75,849.6,
28/07/2022,16.20,15.77,26.00,28.77,21.03,204.922049020182,196.72484582833,237.817045036467,250.711440233099,225.745625338632,-2765611.4,-732115.7,114319.9,95530.8,-10390.6,3108.17,50359.6,21930.73,849.6,
29/07/2022,18.15,17.03,24.26,23.49,19.92,253.690001885109,193.521013136552,282.92483815785,290.018012326703,274.687730771332,-2769547.3,-750410.5,110719.7,86771.2,-12366.8,3118.78,50631.23,21220.93,848.58,
30/07/2022,16.08,15.79,23.74,25.99,19.63,147.497290969511,150.103059337335,218.523013710486,258.540510785769,175.696936599822,-2788437.3,-955296.5,99451.4,78976.7,-18019.5,3192.26,49287.3,22152.85,851.58,
31/07/2022,15.47,15.17,21.02,20.73,17.66,181.808682562527,109.849086975852,263.174973024325,247.615064658988,207.445110014593,-2792780.4,-1088062.3,89459.2,60831.1,-22725.6,3137.76,45867.17,20685.97,851.81,
01/08/2022,17.39,16.75,21.64,20.44,18.09,198.551597705422,165.403815210603,155.971264047748,238.308424837705,148.869543946817,-2771451,-787010.7,103832.4,79244.8,-18123.9,3137.12,41750.33,20516.02,850.83,
02/08/2022,16.41,15.69,17.98,22.21,17.84,233.561311386712,169.718534300553,108.659641396015,214.294219761916,193.233856799794,-2771474.7,-765414.3,104043.7,84670,-18701.3,3164.44,41344.39,20096.55,820.46,
03/08/2022,17.62,16.44,22.61,23.39,19.20,244.914226766184,218.894465842347,228.816548680153,253.537848076953,206.428270749934,-2771320.8,-767744.6,105709.5,86678.7,-18698.5,3185.7,45677.41,20317.48,579.61,
04/08/2022,22.38,18.52,28.01,25.91,23.79,237.652642361376,172.485564868503,254.506286393481,277.747965348059,251.643757472838,-2768544.3,-750520.8,112450.6,90360.9,-15212.3,3157.01,48968.04,21272.58,568.43,
05/08/2022,19.97,15.76,28.69,29.07,25.06,191.599879498268,159.871317466689,256.833579372103,276.671424435268,236.411806487795,-2771444.6,-770134.2,113366.4,94027.5,-12139,3190.68,49715.17,21003.96,848.79,
06/08/2022,16.29,14.89,21.04,27.63,18.63,214.697019737519,211.622541462002,172.278568453731,251.466019596679,175.357168510149,-2791630.6,-994341.2,94675.1,81190,-19902.3,3146.68,48090.39,20620.33,855.62,
07/08/2022,17.21,14.91,22.19,23.89,18.91,241.786448807537,164.270821469201,264.590159188433,203.132972053747,255.391440713061,-2794775.5,-1099654.2,88971.6,65457.2,-23316.8,3232.59,48025.8,20341.23,851.67,
08/08/2022,16.43,15.62,21.36,20.90,17.95,207.193518978223,167.715591450811,241.199667908773,174.284197818105,214.355090386649,-2769067.1,-854773.9,101671.9,79193.8,-17564,3271.69,48252.14,20654.64,847.15,
09/08/2022,17.58,16.37,22.66,20.70,18.50,147.47733933278,162.676353234618,239.315369433656,258.521654944621,194.485430567793,-2766423.2,-790486.2,105728.4,82379.5,-16786.2,3289.43,47788,20546.56,842.38,
10/08/2022,17.15,15.06,21.69,22.68,18.97,253.071038601326,185.305823720653,163.670557362965,240.820699680378,238.97039075347,-2766564.6,-752294.5,105686.4,85258.4,-16907.3,3274.4,47574.37,20129.96,845.29,
11/08/2022,16.97,16.48,20.64,24.12,16.30,195.086264127637,264.579435993862,128.485180535694,227.343937857799,82.6411585674076,-2766846.4,-763683.4,105148.8,87393,-17617.9,3286.19,45059.07,20531.76,852.06,
12/08/2022,18.94,19.07,21.82,23.10,18.73,278.036935326798,259.432868246614,269.618744737064,219.394345312294,262.620065870868,-2768984.8,-760701.7,104036.7,84971.8,-18835.5,3323.46,42071.67,19943.57,851.8,
13/08/2022,20.26,21.00,23.10,22.10,20.13,275.384149659816,228.104970751807,271.364599517491,266.088032528402,268.924819031466,-2788161.3,-955305.1,95917.6,72949.3,-23581.6,3306.75,41659.08,20030.07,851.2,
14/08/2022,20.98,19.24,24.75,22.36,21.92,240.425802817917,174.247915854083,266.745794475358,271.938505235892,264.491979909909,-2789706.6,-1063450.2,92836.4,63271.2,-23504.9,3298.61,41909,19933.69,851.2,
15/08/2022,17.41,16.07,23.20,22.97,19.38,184.030074145369,163.08274453301,243.22165107217,231.592068641374,208.393841416691,-2762586.7,-848480.5,103421.9,69399,-16576.6,3277.66,42071.51,19577.09,851.25,
16/08/2022,16.15,15.39,21.62,21.33,17.72,160.387355460364,82.1484544225524,244.324433634116,222.894439410297,219.049427068469,-2760212.9,-764817.5,104487.7,81742.9,-16424.8,3281.68,41425.76,20292.85,848.34,
17/08/2022,15.97,15.52,21.82,21.19,17.04,134.187221858956,139.92454239799,201.145052075304,225.391320512106,122.424076086951,-2758188.8,-718509.6,105462.8,82323.8,-16509.8,3280.39,41577.12,20506.97,850.95,
18/08/2022,14.01,14.99,18.74,19.55,15.68,123.813403362478,174.431124243352,164.326591199581,116.196336066521,138.929170066684,-2757698.6,-729334.1,103386.2,80919.6,-18492.7,3280.11,41900.35,22087.92,850.91,
19/08/2022,16.03,18.72,19.80,20.28,16.19,110.158142528266,200.575024335614,201.961501128106,185.072374165293,147.784634904635,-2761157.2,-732967.3,100677.2,80558.9,-20088.7,3295.03,41564.16,21919.39,851.72,
20/08/2022,19.49,19.13,21.05,21.18,19.48,144.414754988232,145.333368183933,156.718063859114,194.536172197492,222.04585626243,-2783333.5,-936655.9,85048.3,71122.6,-25465.8,3276.78,40561.76,20548.71,852.43,
21/08/2022,17.38,17.40,21.95,21.82,18.16,208.906538769348,179.388263849604,186.996862414297,192.606112795031,189.126222221281,-2787568.1,-1073801.3,88060.6,61872.7,-27851.1,3279.64,41143.6,20082.07,852.42,
22/08/2022,15.48,16.26,20.51,20.08,16.02,100.71922577221,159.411803856057,200.153542347509,142.907245971633,146.52626155767,-2759154.2,-735768.2,102541.2,79135.6,-20948.5,3279.64,41034.91,19817.76,846.03,
23/08/2022,11.53,12.06,17.98,18.55,13.79,158.766385346987,132.573964221663,201.409615440083,201.677525578657,182.42253170005,-2757424.8,-720456.4,103408.3,80063.3,-19674.3,3296.64,40955.4,20305.24,845.34,
24/08/2022,12.98,14.28,17.13,15.40,13.00,214.641499031147,195.134105410512,245.387131541442,212.532577618933,209.139668456495,-2757045.5,-719914.5,103005.5,79651.4,-19530.4,3324.49,41569.3,17626.79,846.24,
25/08/2022,17.18,18.46,19.34,16.73,14.95,90.000970887631,111.381405650729,158.919839181678,242.268954186339,104.799107637175,-2754176.1,-688027.1,105601.9,79982.6,-18607.4,3282.15,42686.28,18073.92,849.88,
26/08/2022,20.91,18.86,25.26,21.58,21.63,182.877933082215,132.760545279655,217.114695062179,209.68513348319,208.964517838956,-2758718,-700217.5,110732.8,82886.9,-19108,3271.9,42007.54,19153.22,853.68,
27/08/2022,16.02,16.38,21.92,21.51,17.90,192.353769182926,182.507312952195,157.194052928368,198.261802223631,191.832783107798,-2783045.4,-941168.6,98587.9,72747,-25760.3,3270.4,40870.72,17545.56,850.88,
28/08/2022,14.96,15.98,19.25,18.22,14.73,113.015506464747,130.440124118748,166.555772383392,240.41231452018,126.472486485933,-2784891.7,-1055207.4,90244,59227.1,-28830.7,3276.52,41117.92,13769.93,850.89,
29/08/2022,13.57,14.62,19.28,18.14,14.17,198.592901560509,198.353805783784,196.86929119278,198.800164162827,189.576742249697,-2759897.8,-738485.1,103172.5,76930.9,-28377.3,3318,41192.16,13713.44,884.66,
30/08/2022,17.16,16.84,19.93,18.10,16.05,185.724735101647,138.442839124392,188.102293431,226.581427091384,191.471175883634,-2756890.8,-690589.4,106935.8,79302.2,-20242.2,3309.42,42841.57,13756.13,891.06,
31/08/2022,21.89,21.75,23.59,21.58,20.38,198.185448169204,164.540821531433,225.665045358384,223.263438739951,198.779534052606,-2754076.3,-654521.7,111027.4,83505.4,-18566.1,3276.75,42889.98,15059.95,892.07,
01/09/2022,19.43,17.05,25.46,22.46,22.17,170.467816391576,113.884934508849,225.981357314455,235.329626558292,212.625164781251,-2754239,-667962.8,114247.2,85444.2,-22299.5,3273.55,42484.5,15161.78,897.66,
02/09/2022,14.49,14.03,21.06,23.19,17.45,123.846701279934,185.383169184618,120.395691517214,228.198169110139,82.6009491603168,-2757990.8,-707837.2,110477.6,85906.6,-21540.2,3276.91,41875.67,15039.34,994.49,
03/09/2022,14.40,15.53,18.43,18.45,14.96,173.378720211107,111.710211306769,205.635028206015,112.622359966337,216.666256499763,-2782705.6,-927441.4,96491.3,70413.4,-25666.8,3288.81,43360.43,16496.18,988.74,
04/09/2022,15.47,15.27,18.94,17.87,16.20,106.536910246438,114.23607406436,208.704467067799,168.348716568299,177.049393897404,-2783966.1,-1042651.5,90909.7,58877.1,-27850.5,3284.88,43216.38,13012.71,984.83,
05/09/2022,13.14,13.89,17.06,15.20,13.20,171.420153426448,122.695741945344,216.650905156962,145.994052409647,161.264170834585,-2756884.3,-707173.1,102866.8,76534.2,-20887.4,3279.17,42447,12776.85,988.76,
06/09/2022,15.94,18.31,16.01,12.48,13.08,102.927346213308,185.795973999996,48.0884508531059,111.78844288416,25.3259908237529,-2751635,-653966.4,109345.3,81034.2,-17229,3263.58,42480.3,12506.41,1006.1,
07/09/2022,19.45,19.39,20.68,14.75,18.27,202.605708568651,189.065691486894,187.203314605806,156.071400213396,182.554484938667,-2752628.7,-635865.8,109557.4,80484.8,-18448.8,3308.79,42493.8,12627.94,974.7,
08/09/2022,13.95,13.28,19.53,18.39,14.36,140.137340335869,162.682031523698,183.135842478255,214.173701545483,104.819320105216,-2752563.5,-656719.3,109113.9,81679.4,-18007.3,3342.03,42573.63,13436.58,955.11,
09/09/2022,11.85,12.95,15.11,13.67,11.10,178.132597933457,130.808532768212,216.17190434121,164.033386219479,208.652868226113,-2756303.8,-684382.6,105805.9,79930.1,-19601.1,3330.6,40198.82,12341.52,945.87,
10/09/2022,14.84,14.24,16.92,14.49,14.54,175.486401737492,138.425459794878,207.666858197098,213.721503564671,197.985212954425,-2780327.3,-922283.5,95801.1,68331.5,-26080.6,3361.19,42523.06,12510.48,528.55,
